YEAR_OBS,MONSOON,POMRB,POMKH,PREMON
2014,48.94,48.15,46.4,47.17
2013,8.59,4.74,8.59,8.59
2013,13.3,NA,8.25,NA
2013,38.56,33.61,35.74,42.56
2013,23.3,23,23.56,25.4
2013,13.9,14.5,NA,NA
2013,45.2,38.7,38.6,51.4
2013,14.44,11.28,1.82,3.01
2013,6.13,6.45,3.48,6.7
2013,13.3,NA,15.68,NA
2013,9.8,10.38,7.06,11.53
2013,14.38,15.3,13.75,14.1
2013,13.73,17.6,13.47,16.9
2013,4.9,NA,3.8,6.18
2013,NA,NA,NA,12.12
2013,13.36,11.84,12.09,12.67
2013,37.18,35.8,32.24,37.8
2013,2.81,NA,2.58,NA
2013,5.73,NA,3.28,NA
2013,10.3,6.9,2.72,12.52
2013,5.65,NA,4.66,NA
2013,NA,NA,16.02,NA
2013,49,NA,48.95,48.68
2012,NA,11.71,NA,11.71
2012,NA,NA,5.12,NA
2012,NA,NA,7.89,5.92
2012,NA,42.6,46.37,46.98
2012,NA,4.2,10.01,8.3
2012,NA,31.83,35.05,36.36
2012,NA,22.48,22.84,26.18
2012,NA,9.28,13.66,NA
2012,NA,23.58,37.07,31.08
2012,NA,11,NA,NA
2012,NA,7.03,7.29,5.09
2012,NA,12.03,15.06,12.91
2012,NA,7.08,9.61,7.98
2012,NA,9.33,15.13,10.9
2012,NA,14.28,15.27,13.4
2012,NA,3.69,5.65,4.11
2012,NA,9.6,NA,NA
2012,NA,35,34.12,36.06
2012,NA,2.88,NA,1.95
2012,NA,10.73,NA,NA
2011,11.71,11.71,11.71,NA
2011,1.85,NA,2.32,2.13
2011,NA,4.49,NA,NA
2011,40.97,41.4,40.51,41.55
2011,8.1,10.01,6.3,8.92
2011,29.37,28.23,30.04,30.97
2011,22.62,19.8,22.5,22.59
2011,5.2,6.25,7.52,7.85
2011,23.68,19.35,21.35,25.7
2011,10.97,NA,10.78,NA
2011,3.98,3.75,4.46,5.5
2011,12.6,11.9,11.51,12.9
2011,7.13,6.28,5.51,8.59
2011,11.23,8.1,9.02,11.05
2011,12.33,11.75,11.3,16.3
2011,NA,6.25,NA,NA
2011,2.56,NA,3.08,2.93
2011,10.45,NA,9.34,11.5
2011,31.13,35.2,33.44,36.61
2011,NA,10.73,10.73,NA
2010,NA,11.71,11.71,NA
2010,7.43,7.33,6.93,6.93
2010,4.44,4.29,4.41,8.59
2010,41.25,35.5,32.67,41.45
2010,NA,10.01,10.01,NA
2010,31.5,28.16,29.86,32.58
2010,21.94,21.48,22.53,22.04
2010,4.9,5.55,5.4,7.7
2010,18.7,23.12,19.88,34.73
2010,3.42,4.17,3.62,5.25
2010,12.47,12.95,12.1,14.5
2010,8.61,7.78,6.83,9.09
2010,15.6,4.71,13.9,5.64
2010,12.5,12.63,9.89,17.79
2010,NA,6.25,6.25,6.25
2010,4.06,3.58,NA,14.18
2010,NA,12.12,NA,12.12
2010,NA,18.79,NA,18.79
2010,NA,NA,13.62,NA
2010,40.2,40.98,35.72,44.36
2010,NA,10.58,NA,10.58
2010,NA,10.73,10.73,10.73
2009,11.71,11.71,11.71,11.71
2009,6.55,3.93,7.23,5.93
2009,NA,5.09,2.59,5.51
2009,36.48,37.5,NA,37.2
2009,10.01,10.01,NA,10.01
2009,6.84,NA,NA,NA
2009,23.86,23.98,24.88,25.76
2009,21.71,6.15,21.55,21.45
2009,7.42,5.95,5.02,6.45
2009,25.41,19.1,16.71,24.8
2009,5.55,4.9,4.09,5.03
2009,11.22,12.3,12.35,13.48
2009,6.73,4.58,5.88,6.89
2009,15.35,2.85,14.37,4
2009,13.12,12.58,12.13,15.15
2009,6.25,6.25,6.25,6.25
2009,3.4,2.78,2.03,3.43
2009,NA,NA,18.79,NA
2009,13.62,NA,NA,13.62
2009,37.5,36.58,40.41,38.15
2009,10.73,10.73,10.73,10.73
2008,3.8,3.91,3.41,4.08
2008,NA,2.45,1.65,7.43
2008,25.36,23.86,35.46,27.37
2008,22.21,21.75,21.65,22.66
2008,6.03,5.88,4.03,7.27
2008,25.79,21.43,10.58,27.57
2008,9.84,10.9,NA,10.16
2008,4.34,4.38,4,4.24
2008,11.25,13,11.2,12.72
2008,5.9,6.01,3.59,8.27
2008,9.25,3.05,1.97,8.9
2008,10.76,13.68,10.06,14.71
2008,1.63,4.43,4.55,5.48
2008,11.89,12.17,NA,13.62
2008,42.08,40.05,32.98,40.54
2008,41.25,38.93,38.5,43.16
2007,10.73,NA,NA,NA
2007,7.03,NA,1.84,7.23
2007,44.2,28.3,37.74,NA
2007,6.84,NA,NA,NA
2007,26.96,24.92,23.9,NA
2007,22.3,21.6,22.1,NA
2007,NA,NA,4.81,NA
2007,44.9,25.1,23.01,NA
2007,11.08,NA,10.32,11.08
2007,6.2,6.58,4.2,6.84
2007,14.8,NA,12.69,13.23
2007,8.18,7,4.7,NA
2007,15.7,8.85,4.89,13.4
2007,20.8,21.6,12.87,NA
2007,5.88,NA,7.42,5.49
2007,NA,NA,13.11,NA
2007,38.5,36.26,38.08,NA
2007,5.39,5.79,3.94,7.26
2006,11.71,NA,NA,11.71
2006,NA,NA,NA,10.58
2006,5.84,NA,5.77,NA
2006,37.95,37.13,37.19,37.8
2006,NA,8.25,NA,10.01
2006,6.84,6.84,6.84,NA
2006,22.09,15.96,23.52,NA
2006,21.2,20.83,21.35,21.2
2006,10.47,10.47,NA,NA
2006,27.27,25.42,28.23,NA
2006,11.06,9.59,11.02,NA
2006,5.84,3.88,5.83,5.7
2006,13.61,11.45,13.7,13.6
2006,7,3.82,6.65,6.7
2006,5.15,6.13,5.35,8.7
2006,18.23,10.38,19.73,16.03
2006,6.25,6.25,6.25,6.25
2006,4.21,6.86,4.43,6.98
2006,12.12,12.12,NA,NA
2006,NA,18.79,NA,NA
2006,10.73,9.6,10.73,NA
2005,11.71,11.37,9.6,NA
2005,10.73,NA,10.73,NA
2005,8.59,7.62,NA,NA
2005,40.82,39.1,38.09,40.02
2005,10.01,NA,9.35,NA
2005,6.84,NA,6.14,NA
2005,21.71,18.8,16.62,20.07
2005,21.46,20.77,20.85,20.62
2005,-0.7,30.38,33.8,36.9
2005,8.88,11.19,9.78,11.04
2005,12.46,7.58,5.2,8.23
2005,NA,12.54,12.6,4.63
2005,NA,4.73,NA,2.9
2005,5.59,5.25,3.73,7.06
2005,6.45,2.93,3.25,11.11
2005,17.24,12.42,9.35,14.91
2005,6.25,NA,6.25,NA
2005,3.76,8.76,NA,NA
2004,12.4,11.95,8.41,13.1
2004,4.05,4.78,3.78,4.98
2004,13.22,10.2,11.9,13.8
2004,9.87,9.03,7.1,9.4
2004,11.1,11.11,11.08,10.68
2004,NA,28.1,31.15,35.6
2004,NA,20.1,20.64,20.5
2004,NA,21.66,18.02,22.66
2004,NA,36.9,38.8,38.55
2004,8.09,8.77,7.09,NA
2004,NA,NA,12.6,NA
2004,NA,NA,4.86,NA
2004,NA,18.58,10.7,19.5
2004,NA,7.98,4.22,8.88
2003,8.71,7.99,8.82,9.05
2003,NA,18.03,NA,NA
2003,NA,8.39,NA,NA
2003,NA,6.97,NA,NA
2003,NA,34.02,NA,NA
2003,11.04,11.19,9.2,11.38
2003,9.35,9.6,11.7,6.6
2003,9.43,6.32,10.23,8.55
2003,NA,NA,10.36,NA
2003,NA,22.11,NA,NA
2003,4.64,6.29,3.53,NA
2003,NA,20.71,NA,NA
2003,NA,18.37,NA,NA
2003,8.67,7.77,8.76,NA
2002,8.35,6.05,7.25,3.99
2002,NA,11.15,NA,NA
2002,NA,NA,19.5,18.8
2002,NA,3.86,NA,NA
2002,NA,8.28,NA,9.08
2002,6.6,4.75,7.1,5.9
2002,10.85,8.26,NA,10.02
2002,NA,8.34,NA,NA
2002,6.59,4.5,7.15,3.59
2002,NA,NA,30.48,29.99
2002,NA,2.84,NA,7.6
2002,NA,6.71,NA,6.75
2002,16.62,NA,33.06,7.06
2002,17.7,NA,18.02,17.45
2002,NA,NA,NA,7.7
2002,21.1,NA,21.7,17.81
2002,11.05,9.6,10.98,11.08
2002,5.6,3.66,6,5.32
2002,5.33,1.76,5.88,2.98
2002,NA,3.53,NA,NA
2002,7.14,NA,6.48,3.89
2001,5.87,3.85,5.67,5.29
2001,NA,5.04,NA,5.54
2001,7.07,8.05,2,9.06
2001,5.15,3.01,2.62,4.35
2001,NA,7.49,9.27,10.08
2001,10.61,8.47,8.75,9.92
2001,8.47,5.8,2.2,10.96
2001,20.22,16.12,15.88,19.12
2001,11.07,9.75,7,NA
2001,NA,17.43,16.96,17.79
2001,NA,3.58,2.35,NA
2001,11.89,11.9,12.54,16.13
2001,5.51,3.68,3.4,6.26
2001,NA,6.55,4.21,NA
2001,NA,11.6,10.55,12.42
2001,NA,4.7,4.58,NA
2001,16.76,13.47,NA,14.06
2001,30.87,30.12,28.05,30.46
2001,5.13,1.18,4.22,2.73
2000,5.94,5.66,3.46,6.86
2000,NA,4.06,3.22,NA
2000,5.7,5.5,2.34,6.49
2000,10.98,10.38,7.28,11.18
2000,20.5,NA,14.45,22.14
2000,18.08,NA,17.62,18
2000,14.06,NA,10.71,16.19
2000,7.49,6.04,4.14,NA
2000,6.9,NA,2.1,8.05
2000,5.35,5.05,3.2,6.47
2000,NA,8.82,NA,NA
2000,NA,11,9.28,NA
2000,5.2,4.35,2.97,6.3
2000,NA,5.45,NA,NA
2000,7.37,8.63,4.19,7.53
2000,NA,4.05,2.09,NA
2000,16.97,NA,10.13,NA
2000,13.9,12.71,11.32,NA
2000,8.15,3.23,2.43,8.61
2000,31.81,NA,29.07,24.82
1999,6.15,3.97,4.1,4.85
1999,7.95,8.3,6.12,7.6
1999,NA,7.59,8.55,8.65
1999,7.08,5.27,4.95,5.75
1999,7.51,7.07,5.4,6.9
1999,NA,7.7,NA,NA
1999,NA,4.2,5.46,5.06
1999,19.04,NA,NA,NA
1999,22.28,NA,NA,NA
1999,11.36,10.91,9.68,10.92
1999,7.78,7.52,5.41,7.53
1999,NA,4.54,3.66,3.52
1999,NA,NA,10.25,NA
1999,NA,4.24,NA,NA
1999,6.66,NA,NA,NA
1999,8.44,6.16,7.36,7.72
1999,14.9,13.53,12.85,14.26
1999,NA,NA,19.6,NA
1999,5.36,1.85,2.99,2.63
1999,8.55,7.1,6.02,9.12
1999,NA,10.22,10.75,11.23
1998,5.85,6.13,2.32,6.75
1998,NA,NA,9.5,NA
1998,NA,NA,7.1,NA
1998,6.89,7,3.78,8.46
1998,NA,8.72,5.23,NA
1998,NA,NA,6.96,NA
1998,5.32,9.67,2.29,7.56
1998,10.33,10.91,9.46,11.11
1998,9.54,9.9,6.83,10.91
1998,NA,NA,3.17,3.2
1998,3.62,8.34,3.38,9.51
1998,12.9,11.93,11.95,13.69
1998,NA,NA,0.73,NA
1998,6.89,8.52,7.57,8.58
1998,8.15,7.9,6.75,13.59
1997,8.04,6.46,6.22,7.66
1997,9.69,5.88,5.69,10.83
1997,NA,6,NA,NA
1997,13.82,11.46,12.91,13.08
1997,12.27,7.87,9.08,12.2
1997,NA,5.4,NA,NA
1997,NA,11.18,NA,NA
1997,2.65,2.91,1.61,3.71
1997,12.85,10.47,10.12,12.74
1997,10.84,NA,NA,NA
1997,11.91,11.71,10.58,12.01
1997,NA,13.56,NA,NA
1997,7.82,3.98,4.4,8.37
1997,NA,8.9,9.03,NA
1997,9.64,7.96,7.26,9.31
1997,10.13,9.07,8.32,9.42
1996,10.1,9.36,8.76,10.69
1996,6.26,7.74,6.91,8.35
1996,NA,15.33,NA,15.39
1996,8.2,7.51,7.19,7.65
1996,NA,NA,4.99,NA
1996,13.7,14.87,11.43,14.91
1996,6.96,6.99,4.1,NA
1996,15.6,14.79,14.75,15.95
1996,9.35,9.88,4.77,11.36
1996,NA,5.01,3.85,NA
1996,NA,NA,10.66,NA
1996,NA,NA,8.41,NA
1996,11.94,11.79,10.45,13.91
1996,9,7.68,7.68,9.32
1996,2.5,5.34,4.05,2.74
1996,12.38,11.21,10.51,12.8
2018,NA,2.35,6.5,NA
2018,NA,1.2,9.1,NA
2018,NA,1.83,9.37,NA
2018,NA,3.6,8.7,NA
2018,NA,7.2,9.5,NA
2018,NA,3.4,NA,NA
2018,NA,NA,1.8,1.85
2018,NA,49.6,NA,NA
2018,NA,NA,28.7,NA
2018,NA,20.68,22.2,NA
2018,NA,20.8,22.76,NA
2018,NA,28.1,36.3,NA
2018,NA,31.76,37.1,NA
2018,NA,49.5,65.2,NA
2018,NA,3.11,2.66,NA
2018,NA,3.65,3.2,NA
2018,NA,1.65,2.15,NA
2018,NA,8.15,4.65,NA
2018,NA,2.3,2.95,NA
2018,NA,4.05,3.6,NA
2018,NA,2.4,6.7,NA
2018,NA,2.13,4.25,NA
2018,NA,2.95,3.2,NA
2018,NA,9.65,12.2,NA
2018,NA,5.75,9.3,NA
2018,NA,1.6,4.7,NA
2018,NA,7.37,8.77,NA
2018,NA,0.74,3.19,NA
2018,NA,20.3,22.3,NA
2018,NA,2.45,3.2,NA
2018,NA,11.65,9.05,NA
2018,NA,5.22,1.77,NA
2018,NA,20.41,14.87,NA
2018,NA,3.9,3.25,NA
2018,NA,3.4,4.11,NA
2018,NA,42.8,41.6,NA
2018,NA,3.06,2.8,NA
2018,NA,18.85,19.67,NA
2018,NA,4.1,4.85,NA
2018,NA,26.42,23.22,NA
2018,NA,6.74,8.14,NA
2018,NA,1.35,0.3,NA
2018,NA,2.1,5.5,NA
2018,NA,14.12,4.62,NA
2018,NA,0.57,1.42,NA
2018,NA,2,2.2,NA
2018,NA,1.94,7.94,NA
2018,NA,16.55,22.95,NA
2018,NA,38.9,37.1,NA
2018,NA,3.3,2.4,NA
2018,NA,3.5,2.5,NA
2018,NA,3.7,3.1,NA
2018,NA,7.65,7.5,NA
2018,NA,5.1,2.08,NA
2018,NA,1.15,3.5,NA
2018,NA,2.3,2.4,NA
2018,NA,5.5,12.3,NA
2018,NA,12.4,12.4,NA
2018,NA,0.95,0.9,NA
2018,NA,4.25,1.95,NA
2018,NA,11.15,16,NA
2018,NA,7.42,15.52,NA
2018,NA,2.25,5.3,NA
2018,NA,11.15,9.9,NA
2018,NA,9.8,7,NA
2018,NA,16.55,17.8,NA
2018,NA,11.6,17.6,NA
2018,NA,8.7,10.55,NA
2018,NA,10,3.2,NA
2018,NA,1.22,1.1,NA
2018,NA,3.9,4.45,NA
2017,4.3,4.8,2.8,4.7
2017,4.3,4,2.6,4.1
2017,8.8,8.7,7.1,8.8
2017,8.33,5.28,2.18,6.18
2017,3.95,2.75,0.65,2.9
2017,2.95,3.46,1.15,3.05
2017,12.3,12.3,12.3,12.3
2017,12.4,12.4,12.4,12.4
2017,7.1,6.45,0.45,6.1
2017,8.95,6.6,1.95,9.45
2017,15,12.45,13.4,15
2017,6.8,3,2.65,2.75
2017,9.17,4.15,NA,9.17
2017,59.3,19.7,19.3,NA
2017,25.28,19.5,19.35,NA
2017,47.08,49.3,20.15,NA
2017,49.3,35.8,35.8,NA
2017,63.22,49.14,38.27,NA
2017,3.75,4.3,2.25,NA
2017,7.23,4.22,0.05,NA
2017,18.95,16.72,9.58,NA
2017,4.23,4.28,1.9,4
2017,11.87,3.47,3.97,11.67
2017,8.58,6.88,3.84,8.6
2017,4.3,3.9,2.5,3.65
2017,6.03,5.18,2.75,6.8
2017,9.36,4.4,4.2,10.44
2017,1.5,3.54,1,1.8
2017,8.82,3.4,0.3,2.2
2017,1.9,2.4,1.3,2.5
2017,9.99,4.78,1.14,9.94
2017,NA,3.66,5.35,NA
2017,12.32,7.04,NA,12.12
2017,NA,4.45,NA,3.76
2017,27.57,35.9,NA,NA
2017,49.6,49.6,NA,NA
2017,NA,3.43,3.05,4.5
2017,NA,4.57,0.07,4.14
2017,16.17,NA,6.27,14.27
2017,7.82,NA,8.05,7.82
2017,26.75,24.24,18.3,NA
2017,24.93,17.97,16.79,NA
2017,43.57,46.95,42.03,NA
2017,22.1,17.12,18.45,NA
2017,25.13,25.07,24.87,NA
2017,63.06,24.15,22.3,NA
2017,44.67,44.55,42.7,NA
2017,21.12,17.11,NA,NA
2017,NA,20.73,NA,NA
2017,10.02,NA,NA,NA
2017,4,2.65,1.55,3.75
2017,8.15,2.93,2.35,8.15
2017,4.35,3,1.15,3.75
2017,7.7,4.88,2.9,5.1
2017,4.28,3.6,1.05,4.4
2017,3.6,3,2,3.3
2017,4.1,3.36,1.1,3.5
2017,10.82,8.82,5.47,10.52
2017,0.74,4.61,0.09,1.39
2017,2.3,NA,1.71,3.53
2017,21.2,NA,16.82,20.65
2017,13.4,NA,5.7,13.4
2017,15.37,11.53,15.88,NA
2017,19.65,15.42,14.19,NA
2017,4.4,3.92,1.95,4.7
2017,13.21,11.95,10.4,12.9
2017,11.5,10.1,2.65,10.85
2017,10.55,8.85,8.45,10.25
2017,10,10,10,10
2017,4.27,2.05,0.92,2.3
2017,5.15,4.8,1.95,5
2017,6.85,3.58,1.4,6.05
2017,4.1,3.8,2.2,4
2017,11.85,8.6,0.8,11.2
2017,9.37,7.93,1.17,9.37
2017,4.8,4.2,2.6,4.4
2017,9,3.52,7.7,7.3
2016,12.37,8.15,13.87,NA
2016,3.1,2.75,5.85,8.48
2016,3.35,3.35,3.87,4.75
2016,2.75,1.7,4.85,NA
2016,1.36,1,2.25,2.75
2016,2.64,2.48,3.56,3.42
2016,1.5,1.4,4.1,7.56
2016,4.4,5.09,4.87,8.77
2016,3.01,4.16,3.65,4.12
2016,4.95,4.9,7.76,7.1
2016,NA,52.1,NA,NA
2016,2.35,NA,2.8,NA
2016,16.2,NA,17,NA
2016,NA,NA,NA,10.02
2016,25.17,NA,24.47,NA
2016,4.19,NA,5.49,5.16
2016,8.12,NA,0.7,8.12
2016,2.35,NA,3.35,2.67
2016,NA,NA,2.13,NA
2016,16.3,NA,22.8,NA
2016,49,NA,49.3,NA
2016,24,NA,32.8,NA
2016,NA,NA,3.76,NA
2016,3.4,NA,3.5,NA
2016,1.67,NA,1.85,1.87
2016,1.15,NA,3.5,NA
2016,37.4,NA,37.6,NA
2016,2.5,NA,3.98,3.38
2016,1.25,NA,2.2,4.13
2016,17.1,NA,19.6,NA
2016,1.88,NA,3.56,4.99
2016,1.55,NA,7.55,3.77
2016,41.7,NA,44.8,NA
2016,7.82,NA,7.57,8.47
2016,1.78,NA,2.58,3.37
2016,2.4,NA,2.73,2.83
2016,16.5,NA,17.6,NA
2016,3,NA,3.7,3.89
2016,12.2,NA,14.8,NA
2016,4.95,NA,6,6.32
2016,13.9,NA,13.9,NA
2016,6.22,NA,5.57,6.22
2016,32.6,NA,32.8,NA
2016,4.35,NA,4.6,5.14
2016,3.1,NA,3.32,3.75
2016,1.74,NA,2.34,2.77
2016,14.87,NA,17.27,NA
2016,7.81,NA,7.35,7.25
2016,30.3,NA,27.8,NA
2016,1.1,NA,1.47,1.85
2016,21.3,NA,21.8,NA
2016,0.19,NA,1.09,2.19
2016,5.45,NA,7.17,6.9
2016,2,NA,1.55,1.94
2016,0.82,NA,2.64,1.92
2016,2.7,2.4,3.17,NA
2016,10.55,10.2,11.4,11.4
2016,18.5,17.3,18.6,NA
2016,7.24,6.05,7.67,8.8
2016,10,10,NA,10
2016,6,11.28,10.03,9.55
2016,0.9,1.28,1.55,0.8
2016,10.85,9,10.85,NA
2016,2.15,0.81,2.65,2.7
2016,3.5,1.4,4.3,3.35
2016,12.3,6.13,NA,12.3
2016,2.55,1.17,3.2,2.8
2016,3.7,6.86,5.3,4.1
2016,2.38,11.3,3.55,2.18
2016,0.95,0.9,1.35,2.28
2016,12.4,11.3,NA,12.4
2016,2.2,3.28,3.2,1.82
2016,8.41,2.31,8.95,8.4
2016,0.75,1.45,4.3,2.15
2016,4.9,2.15,8.23,4.2
2015,10.32,10.4,9.9,11.7
2015,1.13,0.45,1.95,1.53
2015,7.37,NA,1.75,7.65
2015,2.68,1.95,0.15,2.78
2015,13.42,16,2.62,11.38
2015,7,7,7,7
2015,12.69,8.97,7.57,12.09
2015,9.6,NA,2.35,NA
2015,10.59,10.59,10.59,10.59
2015,5.6,NA,3.03,NA
2015,2.36,2.45,1.53,3.29
2015,6.35,NA,0.88,NA
2015,3.85,NA,2.48,NA
2015,10.47,2.1,1.15,8.98
2015,8.42,3.07,4.17,7.23
2015,3.48,3.5,3.02,4.08
2015,NA,9.6,10.1,NA
2015,8.9,NA,9.25,8.39
2015,7.15,8.4,2.4,7.2
2015,NA,49.6,NA,49.6
2015,23.67,22.55,NA,24.4
2015,7.64,5.14,NA,8.14
2015,25.22,25.09,NA,25.17
2015,5.19,7.24,6.46,6.74
2015,8.12,8.12,8.12,8.12
2015,4.3,3.65,2.66,5.29
2015,10.28,10.28,NA,10.28
2015,69.3,69.3,NA,69.3
2015,7.75,NA,2.97,8.01
2015,46.98,45,NA,46.5
2015,12.7,12.7,12.7,12.7
2015,30.62,34.33,NA,46.1
2015,3.06,3.63,NA,2.8
2015,1.67,1.95,1.65,1.78
2015,8.84,9.18,NA,9.06
2015,32.58,38.75,NA,40.1
2015,4.94,4.3,2.15,3.7
2015,2.2,1.75,1.7,2.59
2015,17.51,16.78,NA,18
2015,5.24,2.54,0.86,4.3
2015,2.99,2.45,1.29,1.33
2015,46.1,47.2,NA,54.7
2015,10.74,7.72,8.17,10.01
2015,3.3,2,1.65,3.27
2015,2.97,2.75,2.05,3.63
2015,24.74,25.02,NA,29.1
2015,2.51,2.75,1.5,3.5
2015,9.32,10.45,NA,11.86
2015,NA,2.8,4.55,6.82
2015,14.2,10.37,NA,13.08
2015,4.46,2.62,3.62,3.31
2015,25.48,25.22,NA,27.9
2015,4.1,2.5,3.6,3.61
2015,2.97,2.6,2.4,3.36
2015,0.88,0.89,0.37,2.56
2015,14.95,16.15,NA,18.87
2015,7.82,3.85,3.45,7.82
2015,27.66,28.09,NA,27.66
2015,2,0.9,1.1,1.14
2015,24.38,21.2,NA,27
2015,0.49,1.09,3.64,0.25
2015,15.05,15.05,15.05,15.05
2015,1.66,2.63,1.91,2.41
2015,3.3,4,1.95,4.4
2015,1.48,1.6,1.42,2.59
2015,4.4,4.02,NA,0.48
2015,4.05,3.1,2.2,4.35
2015,12.52,11.6,10.8,12.66
2015,19.72,19.25,18,19.1
2015,8.71,6.97,5.65,8.95
2015,10,10,10,10
2015,6.32,4.42,8.2,7.4
2015,2.05,2.65,0.8,3.05
2015,4.6,10,10.15,8.35
2015,1.6,1.15,0.9,1.54
2015,3.92,2.79,1.7,4.74
2015,6.6,3.45,4.35,5.9
2015,2.72,1.95,0.9,2.02
2015,4.18,4.2,5.1,5.77
2015,8.09,NA,9.3,2.03
2015,10.2,10.2,10.2,10.2
2015,2.35,1.25,0.82,2.68
2014,7,2.22,0.28,2.67
2014,NA,NA,1.05,NA
2014,2.7,NA,1.3,2.77
2014,14.8,16,13.2,16
2014,7,7,7,7
2014,18.08,14.22,10.66,17.34
2014,10.59,10.59,10.59,10.59
2014,3.25,2.97,NA,2.62
2014,9.6,1.98,4.9,8.63
2014,6.45,2.28,2.93,5.57
2014,3.73,2.67,2.85,4.31
2014,9.85,7.54,6.82,9.2
2014,5.2,4.8,4.9,6.51
2014,7.3,7.36,6.5,8.36
2014,NA,47.5,49.6,49.6
2014,24.2,24.22,22.98,25.17
2014,10.02,10.02,7.29,10.02
2014,25.19,25.59,25.17,34.32
2014,8.34,8.49,5.94,8.86
2014,6.99,2.67,8.12,8.12
2014,4.85,5.93,2.85,6.6
2014,10.28,10.28,7.58,10.28
2014,NA,69.3,69.3,69.3
2014,49.2,49.1,NA,48.9
2014,12.7,12.7,12.7,12.7
2014,62.3,35.22,35.8,50.9
2014,2.7,3.72,2.05,3.27
2014,1.91,3.35,1.69,2.75
2014,9.81,10.38,8.2,10.46
2014,40.85,39.5,39.4,42.9
2014,7.75,5.82,2.1,7.86
2014,3.44,2.26,0.85,4.08
2014,18.3,14.57,16.41,17.84
2014,4.04,1.66,3.89,3.46
2014,3.42,2.35,1.3,3.33
2014,45.98,40.9,46.9,42.9
2014,NA,NA,NA,9.2
2014,7.82,3.92,7.56,6.3
2014,3.13,NA,1.75,3.28
2014,3.63,4.45,2.25,4.66
2014,52.4,31.48,27.65,49.8
2014,5.6,4.32,2.4,4.64
2014,15.21,13.01,10.08,13.9
2014,6.3,NA,4.93,NA
2014,13.7,13.4,10.76,12.99
2014,5.42,4.07,2.22,4.54
2014,33.07,33.35,27.38,NA
2014,6.6,4.17,2.07,4.33
2014,2.68,2.65,1.9,2.8
2014,3.32,2.07,0.27,2.32
2014,10.02,20.12,16.17,21.55
2014,7.82,7.82,6.55,7.82
2014,NA,NA,NA,NA
2014,32.2,29.48,NA,33.31
2014,1.2,1.55,0.78,0.27
2014,27.8,28.47,23,30.83
2014,0.59,10.34,0.39,10.34
2014,15.05,11.56,15.05,15.05
2014,2.3,2.36,1.55,2.63
2014,4.7,5.9,4.73,3.8
2014,2.1,2.15,1.35,1.62
2014,3.97,1.27,0.97,1.46
2014,5.7,5,3.48,5.05
2014,13.25,12.35,11.7,12.95
2014,23.7,NA,21.6,NA
2014,10.18,NA,6.77,9.2
2014,10,7.15,10,10
2014,11.5,10.32,4.25,11.22
2014,5.65,4.55,0.9,5.49
2014,10.87,19.73,9.83,21.95
2014,3.4,2.25,0.58,4.5
2014,3.5,5.1,1.48,2.53
2014,12.3,5.07,5.05,12.3
2014,3.6,3.53,0.5,3.95
2014,8.8,8.8,2.75,8.8
2014,10.2,10.2,10.2,10.2
2014,12.4,12.4,6.95,12.4
2013,28.48,27.03,26.51,25.24
2013,1.5,0.9,0.95,2.76
2013,29.95,25.73,26.35,59.3
2013,10.34,2.99,10.34,2.31
2013,NA,NA,NA,59.3
2013,NA,12.45,NA,NA
2013,15.05,11.89,15.05,14.87
2013,3.96,4.46,1.93,5.51
2013,NA,NA,13.38,NA
2013,5.83,5.19,2.64,6.39
2013,NA,15.17,NA,NA
2013,1.82,3.24,1.5,4.33
2013,NA,13.2,NA,13.2
2013,6.57,4.44,0.12,5.75
2013,5.3,5.2,4.38,5.93
2013,13.88,13.3,12.36,14.37
2013,24.6,24.1,NA,32.1
2013,10,10,10,10
2013,9.98,NA,9.12,8.72
2013,8.51,6.5,2.44,8
2013,18.28,10.05,16.67,13.1
2013,4.65,3.85,0.76,4.3
2013,4.77,4.6,4.2,3.01
2013,6.25,4.15,5.36,5.64
2013,6.23,5.7,3.7,7
2013,8.8,6.76,7.95,6.8
2013,10.2,10,10.2,10.2
2013,12.4,9.6,12.4,12.04
2013,7.1,3,6,6.69
2013,14.55,10,14.35,14
2013,7,7.5,7,7
2013,15.25,12.25,16.4,14.77
2013,10.59,10.59,10.59,4.23
2013,NA,NA,2.35,NA
2013,10.26,5.4,1,10.7
2013,5.22,5.37,2.07,8.01
2013,3.85,3.5,4.55,4.52
2013,10.1,6.1,6.2,9.98
2013,9.65,13,2.8,11.58
2013,NA,18.7,NA,18.7
2013,NA,8.8,NA,NA
2013,NA,12.05,NA,12.05
2013,8.05,7.27,6.32,8
2013,NA,NA,NA,11.76
2013,NA,37.5,49.6,48.6
2013,NA,9.21,NA,NA
2013,26.78,25.5,24.48,59.3
2013,NA,18.43,NA,NA
2013,NA,NA,NA,59.35
2013,NA,7.34,10.02,10.02
2013,NA,15,NA,15
2013,25.22,25.24,24.26,25.26
2013,8.69,5.74,7.26,8.06
2013,NA,NA,NA,49.2
2013,6.82,4,4.38,8.12
2013,6.15,6.55,5.35,7.31
2013,NA,11.38,NA,11.38
2013,NA,10.28,10.28,10.28
2013,NA,11.73,NA,11.73
2013,NA,NA,69.3,48.3
2013,NA,11.37,NA,11.37
2013,NA,12.45,NA,12.45
2013,NA,8.68,NA,8.68
2013,NA,7.13,6.47,10.87
2013,NA,19.1,NA,19.1
2013,48.47,47.53,48.2,48.3
